1314,1,35.0,28.0,31.17142857142857,0.499,4.114285714285714,0.33,19.142857142857142,0.665,0.0,0.0,18.542857142857144,8.142857142857142,6.257142857142857,0.0,0.0,85.6,0.0,9.36,16.86,5.72,22.59,0.0,0.0,0.0,0.0,0.0
1163,2,34.0,29.0,30.735294117647058,0.495,5.647058823529412,0.369,17.823529411764707,0.721,0.0,0.0,18.470588235294116,8.705882352941176,6.323529411764706,0.0,0.0,84.9,0.0,6.31,13.65,8.98,22.63,0.0,0.0,0.0,0.0,0.0
1196,3,37.0,29.0,26.62162162162162,0.454,5.297297297297297,0.36,16.513513513513512,0.705,0.0,0.0,14.297297297297296,8.243243243243244,3.918918918918919,0.0,0.0,75.1,0.0,9.01,3.99,12.12,16.11,0.0,0.0,0.0,0.0,0.0
1396,4,31.0,23.0,23.161290322580644,0.416,5.096774193548387,0.34,12.35483870967742,0.639,0.0,0.0,10.096774193548388,8.161290322580646,3.5483870967741935,0.0,0.0,63.8,0.0,8.34,-5.65,23.02,17.37,0.0,0.0,0.0,0.0,0.0
1231,5,30.0,21.0,27.733333333333334,0.484,6.066666666666666,0.454,19.4,0.75,0.0,0.0,17.433333333333334,6.1,4.166666666666667,0.0,0.0,80.9,0.0,12.05,11.87,4.05,15.92,0.0,0.0,0.0,0.0,0.0
1304,6,30.0,20.0,31.866666666666667,0.483,6.466666666666667,0.344,17.133333333333333,0.745,0.0,0.0,19.366666666666667,8.9,3.9,0.0,0.0,87.3,0.0,6.84,15.11,-1.57,13.54,0.0,0.0,0.0,0.0,0.0
1412,7,30.0,22.0,25.933333333333334,0.439,6.7,0.381,12.833333333333334,0.68,0.0,0.0,12.733333333333333,7.666666666666667,2.8666666666666667,0.0,0.0,71.4,0.0,3.51,-1.25,15.96,14.71,0.0,0.0,0.0,0.0,0.0
1450,8,31.0,20.0,27.29032258064516,0.472,7.129032258064516,0.37,14.258064516129032,0.702,0.0,0.0,13.806451612903226,7.483870967741935,3.0,0.0,0.0,76.0,0.0,7.63,4.91,8.51,13.43,0.0,0.0,0.0,0.0,0.0
1130,9,34.0,23.0,27.764705882352942,0.471,6.882352941176471,0.404,15.764705882352942,0.682,0.0,0.0,15.764705882352942,6.9411764705882355,2.0588235294117645,0.0,0.0,78.2,0.0,9.83,7.65,9.15,16.8,0.0,0.0,0.0,0.0,0.0
1203,10,30.0,18.0,24.133333333333333,0.407,6.1,0.333,14.9,0.647,0.0,0.0,13.066666666666666,7.8,4.266666666666667,0.0,0.0,69.3,0.0,6.38,-0.46,9.74,9.28,0.0,0.0,0.0,0.0,0.0
1335,11,28.0,25.0,26.892857142857142,0.443,7.428571428571429,0.354,15.178571428571429,0.711,0.0,0.0,14.607142857142858,9.25,2.9642857142857144,0.0,0.0,76.4,0.0,-5.12,1.42,4.54,5.95,0.0,0.0,0.0,0.0,0.0
1325,12,33.0,25.0,28.0,0.475,6.303030303030303,0.392,18.545454545454547,0.672,0.0,0.0,14.818181818181818,5.757575757575758,5.090909090909091,0.0,0.0,80.8,0.0,0.23,7.96,3.57,11.52,0.0,0.0,0.0,0.0,0.0
1180,13,30.0,25.0,26.6,0.449,6.8,0.376,16.5,0.631,0.0,0.0,16.766666666666666,5.2,2.2666666666666666,0.0,0.0,76.5,0.0,-6.17,-2.37,5.68,3.31,0.0,0.0,0.0,0.0,0.0
1241,14,30.0,20.0,29.666666666666668,0.499,6.666666666666667,0.396,17.266666666666666,0.717,0.0,0.0,14.9,5.7,3.7666666666666666,0.0,0.0,83.3,0.0,-1.41,7.21,-5.01,2.2,0.0,0.0,0.0,0.0,0.0
1351,15,30.0,21.0,27.933333333333334,0.492,4.566666666666666,0.396,15.566666666666666,0.65,0.0,0.0,15.566666666666666,7.766666666666667,4.0,0.0,0.0,76.0,0.0,-6.23,-2.68,1.85,-0.83,0.0,0.0,0.0,0.0,0.0
1251,16,30.0,18.0,24.766666666666666,0.447,7.033333333333333,0.368,15.166666666666666,0.715,0.0,0.0,15.966666666666667,5.766666666666667,4.166666666666667,0.0,0.0,71.7,0.0,-6.98,-7.68,1.06,-6.62,0.0,0.0,0.0,0.0,0.0
1345,1,34.0,29.0,30.88235294117647,0.469,7.411764705882353,0.389,15.264705882352942,0.701,0.0,0.0,17.235294117647058,7.235294117647059,3.0294117647058822,0.0,0.0,84.4,0.0,9.9,14.22,7.06,21.28,0.0,0.0,0.0,0.0,0.0
1181,2,34.0,28.0,27.941176470588236,0.486,5.0588235294117645,0.365,16.676470588235293,0.711,0.0,0.0,15.558823529411764,7.147058823529412,6.0,0.0,0.0,77.6,0.0,8.92,8.82,10.39,19.21,0.0,0.0,0.0,0.0,0.0
1246,3,34.0,27.0,30.205882352941178,0.468,8.852941176470589,0.351,17.558823529411764,0.682,0.0,0.0,19.058823529411764,11.588235294117647,5.735294117647059,0.0,0.0,86.8,0.0,9.41,15.42,6.14,21.56,0.0,0.0,0.0,0.0,0.0
1242,4,35.0,27.0,29.314285714285713,0.47,5.742857142857143,0.379,16.114285714285714,0.632,0.0,0.0,17.942857142857143,7.914285714285715,5.485714285714286,0.0,0.0,80.5,0.0,8.6,9.96,10.73,20.69,0.0,0.0,0.0,0.0,0.0
1448,5,33.0,21.0,24.757575757575758,0.446,6.121212121212121,0.392,15.666666666666666,0.739,0.0,0.0,12.575757575757576,5.666666666666667,5.121212121212121,0.0,0.0,71.3,0.0,7.84,0.87,13.01,13.87,0.0,0.0,0.0,0.0,0.0
1266,6,33.0,24.0,24.818181818181817,0.45,6.181818181818182,0.389,13.818181818181818,0.677,0.0,0.0,17.575757575757574,4.96969696969697,5.9393939393939394,0.0,0.0,69.6,0.0,8.02,-1.45,17.09,15.64,0.0,0.0,0.0,0.0,0.0
1277,7,32.0,20.0,29.5,0.503,4.96875,0.379,11.84375,0.668,0.0,0.0,16.0625,6.65625,2.75,0.0,0.0,75.8,0.0,10.7,5.03,10.64,15.67,0.0,0.0,0.0,0.0,0.0
1344,8,30.0,20.0,28.2,0.462,4.633333333333334,0.348,18.266666666666666,0.703,0.0,0.0,17.433333333333334,8.033333333333333,3.2,0.0,0.0,79.3,0.0,9.95,11.3,7.98,19.28,0.0,0.0,0.0,0.0,0.0
1104,9,30.0,20.0,26.233333333333334,0.447,5.266666666666667,0.338,15.866666666666667,0.658,0.0,0.0,13.066666666666666,7.933333333333334,5.166666666666667,0.0,0.0,73.6,0.0,6.06,0.49,9.7,10.19,0.0,0.0,0.0,0.0,0.0
1371,10,30.0,17.0,22.266666666666666,0.398,6.6,0.34,17.5,0.681,0.0,0.0,11.733333333333333,7.233333333333333,4.8,0.0,0.0,68.6,0.0,10.77,-0.31,13.98,13.67,0.0,0.0,0.0,0.0,0.0
1418,11,30.0,22.0,26.9,0.446,6.8,0.351,14.866666666666667,0.722,0.0,0.0,13.933333333333334,9.166666666666666,3.0,0.0,0.0,75.5,0.0,-1.02,4.54,1.16,5.7,0.0,0.0,0.0,0.0,0.0
1158,12,28.0,24.0,27.821428571428573,0.495,5.5,0.4,15.535714285714286,0.648,0.0,0.0,15.535714285714286,9.25,3.2857142857142856,0.0,0.0,76.7,0.0,-5.76,-1.52,6.06,4.54,0.0,0.0,0.0,0.0,0.0
1151,13,30.0,23.0,27.533333333333335,0.473,7.566666666666666,0.38,19.066666666666666,0.714,0.0,0.0,15.266666666666667,6.9,2.6666666666666665,0.0,0.0,81.7,0.0,-1.77,5.51,-3.53,1.98,0.0,0.0,0.0,0.0,0.0
1398,14,31.0,19.0,29.451612903225808,0.463,7.129032258064516,0.363,14.225806451612904,0.651,0.0,0.0,14.935483870967742,5.548387096774194,4.709677419354839,0.0,0.0,80.3,0.0,-2.78,-1.1,1.12,0.02,0.0,0.0,0.0,0.0,0.0
1411,15,30.0,19.0,28.966666666666665,0.429,6.733333333333333,0.314,18.533333333333335,0.669,0.0,0.0,13.666666666666666,7.566666666666666,2.4,0.0,0.0,83.2,0.0,-7.4,-1.57,-4.3,-5.86,0.0,0.0,0.0,0.0,0.0
1416,16,30.0,21.0,29.433333333333334,0.468,4.7,0.341,17.033333333333335,0.68,0.0,0.0,15.633333333333333,7.133333333333334,3.7666666666666666,0.0,0.0,80.6,0.0,-7.82,2.09,-8.34,-6.25,0.0,0.0,0.0,0.0,0.0
1116,1,34.0,31.0,33.94117647058823,0.488,8.852941176470589,0.387,16.676470588235293,0.68,0.0,0.0,20.205882352941178,10.352941176470589,3.7941176470588234,0.0,0.0,93.4,0.0,7.55,20.17,3.71,23.88,0.0,0.0,0.0,0.0,0.0
1269,2,35.0,28.0,27.34285714285714,0.444,4.485714285714286,0.32,17.228571428571428,0.632,0.0,0.0,15.142857142857142,7.4,6.142857142857143,0.0,0.0,76.4,0.0,6.3,5.15,11.64,16.78,0.0,0.0,0.0,0.0,0.0
