1389,15,30.0,19.0,25.266666666666666,0.454,3.3333333333333335,0.322,14.4,0.693,0.0,32.266666666666666,14.466666666666667,6.7,2.566666666666667,0.0,0.0,68.3,0.0,-2.95,-6.86,5.08,-1.79,0.0,0.0,0.0,0.0,0.0
1299,16,30.0,15.0,23.733333333333334,0.424,6.566666666666666,0.342,14.2,0.677,0.0,28.066666666666666,11.166666666666666,8.2,2.2,0.0,0.0,68.2,0.0,-9.45,-12.56,-1.49,-14.04,0.0,0.0,0.0,1.0,0.0
1417,1,33.0,31.0,32.696969696969695,0.513,3.5757575757575757,0.341,18.575757575757574,0.709,0.0,37.696969696969695,19.78787878787879,9.454545454545455,4.212121212121212,0.0,0.0,87.5,0.0,10.08,16.46,7.28,23.74,0.0,0.0,0.0,0.0,0.0
1163,2,33.0,28.0,31.12121212121212,0.472,6.878787878787879,0.386,16.848484848484848,0.745,0.0,37.39393939393939,19.151515151515152,8.606060606060606,3.515151515151515,0.0,0.0,86.0,0.0,7.41,15.91,3.08,18.99,0.0,0.0,0.0,0.0,1.0
1268,3,34.0,26.0,30.441176470588236,0.498,5.264705882352941,0.352,20.5,0.706,0.0,37.64705882352941,18.852941176470587,8.882352941176471,4.9411764705882355,0.0,0.0,86.6,0.0,10.36,17.41,5.47,22.88,0.0,0.0,0.0,0.0,0.0
1428,4,34.0,28.0,26.529411764705884,0.483,6.4411764705882355,0.366,18.058823529411764,0.743,0.0,37.61764705882353,15.764705882352942,5.117647058823529,2.9705882352941178,0.0,0.0,77.6,0.0,4.96,7.23,9.17,16.4,0.0,0.0,0.0,1.0,0.0
1280,5,30.0,22.0,25.533333333333335,0.445,8.0,0.373,14.3,0.694,0.0,37.03333333333333,15.633333333333333,6.733333333333333,4.7,0.0,0.0,73.4,0.0,8.53,3.58,13.75,17.33,0.0,0.0,0.0,0.0,0.0
1332,6,28.0,19.0,28.428571428571427,0.442,8.142857142857142,0.371,20.178571428571427,0.672,0.0,36.57142857142857,16.0,7.642857142857143,2.2142857142857144,0.0,0.0,85.2,0.0,10.69,15.34,-0.65,14.69,0.0,0.0,0.0,0.0,0.0
1153,7,34.0,22.0,29.294117647058822,0.465,6.9411764705882355,0.353,15.470588235294118,0.658,0.0,36.0,16.176470588235293,6.705882352941177,3.0294117647058822,0.0,0.0,81.0,0.0,8.93,12.73,5.61,18.34,0.0,0.0,0.0,1.0,0.0
1281,8,29.0,20.0,26.06896551724138,0.45,6.206896551724138,0.388,18.655172413793103,0.695,0.0,37.51724137931034,12.689655172413794,4.862068965517241,3.6551724137931036,0.0,0.0,77.0,0.0,8.35,7.22,4.76,11.97,0.0,0.0,0.0,0.0,0.0
1231,9,31.0,19.0,28.06451612903226,0.484,3.4516129032258065,0.36,16.06451612903226,0.666,0.0,34.54838709677419,15.709677419354838,5.935483870967742,4.709677419354839,0.0,0.0,75.6,0.0,9.05,6.62,8.23,14.85,0.0,0.0,0.0,0.0,0.0
1396,10,30.0,19.0,22.0,0.39,6.966666666666667,0.306,11.733333333333333,0.6,0.0,31.866666666666667,11.366666666666667,7.7,3.7666666666666666,0.0,0.0,62.7,0.0,9.18,-7.57,19.72,12.15,0.0,0.0,0.0,0.0,1.0
1400,11,30.0,23.0,34.06666666666667,0.48,8.433333333333334,0.37,16.333333333333332,0.645,0.0,33.53333333333333,14.633333333333333,11.366666666666667,2.6,0.0,0.0,92.9,0.0,3.74,18.81,-3.0,15.81,0.0,0.0,0.0,1.0,0.0
1365,12,28.0,21.0,25.964285714285715,0.441,6.714285714285714,0.39,17.678571428571427,0.721,0.0,36.07142857142857,13.357142857142858,7.214285714285714,2.642857142857143,0.0,0.0,76.3,0.0,1.98,3.56,6.35,9.91,0.0,0.0,0.0,0.0,0.0
1253,13,30.0,20.0,26.633333333333333,0.473,4.866666666666666,0.303,14.3,0.627,0.0,31.966666666666665,16.866666666666667,8.2,3.033333333333333,0.0,0.0,72.4,0.0,3.64,-1.75,6.59,4.84,0.0,0.0,0.0,1.0,0.0
1211,14,30.0,21.0,25.433333333333334,0.484,7.733333333333333,0.405,17.933333333333334,0.703,0.0,31.933333333333334,13.133333333333333,5.1,3.1666666666666665,0.0,0.0,76.5,0.0,-0.22,3.43,5.14,8.57,0.0,0.0,0.0,1.0,0.0
1151,15,30.0,19.0,25.966666666666665,0.447,7.633333333333334,0.34,16.9,0.693,0.0,34.96666666666667,15.266666666666667,8.1,3.466666666666667,0.0,0.0,76.5,0.0,-4.6,-1.75,0.26,-1.49,0.0,0.0,0.0,0.0,0.0
1198,16,30.0,11.0,24.466666666666665,0.428,4.233333333333333,0.334,14.1,0.649,0.0,30.4,13.3,7.966666666666667,2.0,0.0,0.0,67.3,0.0,-5.31,-9.84,-0.67,-10.51,0.0,0.0,0.0,1.0,0.0
1242,1,31.0,25.0,29.516129032258064,0.475,6.645161290322581,0.35,17.322580645161292,0.664,0.0,40.45161290322581,17.06451612903226,5.967741935483871,5.838709677419355,0.0,0.0,83.0,0.0,10.02,14.11,8.04,22.16,0.0,0.0,0.0,0.0,0.0
1116,2,39.0,32.0,31.358974358974358,0.464,9.256410256410257,0.394,15.615384615384615,0.675,0.0,35.58974358974359,18.487179487179485,11.41025641025641,3.3076923076923075,0.0,0.0,87.6,0.0,10.45,17.87,-1.02,16.85,0.0,0.0,0.0,0.0,1.0
1345,3,32.0,25.0,26.78125,0.476,5.71875,0.388,17.09375,0.675,0.0,33.34375,16.65625,6.125,3.625,0.0,0.0,76.4,0.0,5.72,6.59,6.79,13.37,0.0,0.0,0.0,0.0,0.0
1438,4,34.0,25.0,27.058823529411764,0.444,6.823529411764706,0.362,16.5,0.72,0.0,38.1764705882353,14.441176470588236,5.9411764705882355,4.176470588235294,0.0,0.0,77.4,0.0,9.94,7.18,13.38,20.56,0.0,0.0,0.0,0.0,0.0
1112,5,31.0,23.0,30.580645161290324,0.483,7.903225806451613,0.413,15.806451612903226,0.657,0.0,38.16129032258065,18.032258064516128,7.161290322580645,3.064516129032258,0.0,0.0,84.9,0.0,10.4,14.43,4.7,19.13,0.0,0.0,0.0,0.0,0.0
1272,6,34.0,24.0,29.5,0.465,5.617647058823529,0.357,14.823529411764707,0.64,0.0,38.85294117647059,18.11764705882353,8.852941176470589,6.411764705882353,0.0,0.0,79.4,0.0,5.78,8.43,5.94,14.37,0.0,0.0,0.0,0.0,0.0
1393,7,30.0,20.0,30.933333333333334,0.489,5.333333333333333,0.34,15.166666666666666,0.662,0.0,34.03333333333333,18.1,10.233333333333333,4.7,0.0,0.0,82.4,0.0,7.2,11.29,3.81,15.1,0.0,0.0,0.0,0.0,0.0
1443,8,31.0,27.0,29.548387096774192,0.475,5.548387096774194,0.363,15.774193548387096,0.667,0.0,37.03225806451613,15.483870967741936,8.612903225806452,4.129032258064516,0.0,0.0,80.4,0.0,-2.29,6.11,1.84,7.94,0.0,0.0,0.0,0.0,0.0
1276,9,31.0,17.0,26.70967741935484,0.444,3.6774193548387095,0.275,13.483870967741936,0.646,0.0,34.806451612903224,12.32258064516129,7.580645161290323,4.193548387096774,0.0,0.0,70.6,0.0,8.9,1.17,8.6,9.77,0.0,0.0,0.0,0.0,0.0
1356,10,32.0,23.0,28.0625,0.46,8.03125,0.398,13.53125,0.674,0.0,35.25,15.40625,7.84375,3.21875,0.0,0.0,77.7,0.0,3.34,5.78,2.23,8.02,0.0,0.0,0.0,1.0,0.0
1257,11,33.0,19.0,28.12121212121212,0.47,6.9393939393939394,0.365,13.212121212121213,0.67,0.0,31.545454545454547,15.666666666666666,10.151515151515152,5.7272727272727275,0.0,0.0,76.4,0.0,7.82,6.74,4.87,11.6,0.0,0.0,0.0,1.0,0.0
1275,12,30.0,23.0,24.966666666666665,0.453,5.866666666666666,0.349,14.833333333333334,0.674,0.0,32.333333333333336,13.166666666666666,8.366666666666667,2.933333333333333,0.0,0.0,70.6,0.0,0.82,-2.82,12.88,10.06,0.0,0.0,0.0,0.0,0.0
1311,13,30.0,24.0,33.266666666666666,0.478,5.466666666666667,0.331,18.3,0.698,0.0,35.03333333333333,19.666666666666668,12.533333333333333,3.066666666666667,0.0,0.0,90.3,0.0,-5.18,10.91,-7.59,3.32,0.0,0.0,0.0,1.0,0.0
1453,14,30.0,22.0,22.633333333333333,0.478,6.266666666666667,0.417,13.5,0.735,0.0,26.9,16.666666666666668,6.566666666666666,1.9333333333333333,0.0,0.0,65.0,0.0,-1.36,-10.28,15.05,4.78,0.0,0.0,0.0,0.0,0.0
1411,15,29.0,22.0,27.137931034482758,0.419,7.689655172413793,0.315,21.137931034482758,0.687,0.0,38.724137931034484,13.310344827586206,8.413793103448276,2.586206896551724,0.0,0.0,83.1,0.0,-8.05,0.79,-0.1,0.69,0.0,0.0,0.0,1.0,0.0
1159,16,30.0,17.0,27.6,0.454,6.4,0.358,14.933333333333334,0.64,0.0,36.86666666666667,13.0,6.433333333333334,6.266666666666667,0.0,0.0,76.5,0.0,-4.96,0.45,-5.87,-5.43,0.0,0.0,0.0,1.0,0.0
1246,1,33.0,28.0,30.78787878787879,0.46,8.363636363636363,0.375,17.454545454545453,0.719,0.0,37.72727272727273,19.606060606060606,10.515151515151516,5.333333333333333,0.0,0.0,87.4,0.0,9.65,19.08,9.21,28.28,0.0,0.0,0.0,1.0,0.0
1314,2,34.0,28.0,30.705882352941178,0.508,7.823529411764706,0.41,15.205882352941176,0.678,0.0,34.705882352941174,16.941176470588236,6.205882352941177,5.205882352941177,0.0,0.0,84.4,0.0,13.01,17.22,6.23,23.45,0.0,0.0,0.0,0.0,1.0
1277,3,28.0,22.0,29.607142857142858,0.498,5.642857142857143,0.408,13.5,0.673,0.0,35.357142857142854,16.5,6.428571428571429,1.6428571428571428,0.0,0.0,78.4,0.0,7.88,9.42,8.18,17.6,0.0,0.0,0.0,0.0,0.0
1328,4,32.0,23.0,28.625,0.471,6.8125,0.36,17.625,0.744,0.0,35.1875,17.65625,6.84375,4.0,0.0,0.0,81.7,0.0,7.12,10.17,5.04,15.21,0.0,0.0,0.0,0.0,0.0
1113,5,33.0,24.0,28.90909090909091,0.469,6.424242424242424,0.337,14.090909090909092,0.62,0.0,32.60606060606061,18.424242424242426,10.454545454545455,5.0,0.0,0.0,78.3,0.0,9.06,7.5,9.25,16.75,0.0,0.0,0.0,0.0,0.0
1207,6,31.0,21.0,26.70967741935484,0.436,4.580645161290323,0.287,17.483870967741936,0.65,0.0,35.70967741935484,12.096774193548388,10.548387096774194,5.419354838709677,0.0,0.0,75.5,0.0,6.41,2.5,8.84,11.34,0.0,0.0,0.0,0.0,0.0
1235,7,34.0,23.0,26.794117647058822,0.479,5.147058823529412,0.386,17.941176470588236,0.757,0.0,32.88235294117647,18.029411764705884,6.411764705882353,3.235294117647059,0.0,0.0,76.7,0.0,9.7,5.35,11.22,16.57,0.0,0.0,0.0,0.0,1.0
1140,8,32.0,22.0,25.28125,0.464,5.3125,0.35,19.28125,0.773,0.0,32.21875,15.5625,7.03125,3.09375,0.0,0.0,75.2,0.0,5.71,5.74,5.91,11.65,0.0,0.0,0.0,0.0,0.0
1408,9,33.0,23.0,28.242424242424242,0.473,4.787878787878788,0.33,15.878787878787879,0.621,0.0,34.63636363636363,15.515151515151516,9.575757575757576,3.303030303030303,0.0,0.0,77.2,0.0,4.21,5.97,3.85,9.81,0.0,0.0,0.0,0.0,0.0
1196,10,30.0,17.0,25.366666666666667,0.452,4.433333333333334,0.359,17.433333333333334,0.715,0.0,34.86666666666667,13.833333333333334,6.866666666666666,3.1666666666666665,0.0,0.0,72.6,0.0,11.31,4.8,10.54,15.34,0.0,0.0,0.0,0.0,0.0
1462,11,28.0,23.0,28.428571428571427,0.463,5.785714285714286,0.34,21.214285714285715,0.72,0.0,37.25,16.464285714285715,8.5,2.107142857142857,0.0,0.0,83.9,0.0,-0.89,9.9,0.54,10.45,0.0,0.0,0.0,0.0,0.0
1123,12,30.0,19.0,28.033333333333335,0.477,5.833333333333333,0.359,15.9,0.655,0.0,32.53333333333333,16.466666666666665,8.9,2.8333333333333335,0.0,0.0,77.8,0.0,2.55,5.76,-0.46,5.3,0.0,0.0,0.0,1.0,0.0
1264,13,31.0,26.0,27.096774193548388,0.484,4.903225806451613,0.369,16.161290322580644,0.663,0.0,35.03225806451613,15.741935483870968,8.516129032258064,3.935483870967742,0.0,0.0,75.3,0.0,-3.71,0.74,8.58,9.32,0.0,0.0,0.0,0.0,1.0
1451,14,30.0,21.0,27.666666666666668,0.461,5.6,0.344,16.366666666666667,0.724,0.0,37.166666666666664,14.233333333333333,7.166666666666667,2.8666666666666667,0.0,0.0,77.3,0.0,3.54,4.56,3.91,8.47,0.0,0.0,0.0,1.0,0.0
1293,15,30.0,21.0,30.833333333333332,0.472,6.833333333333333,0.363,18.433333333333334,0.769,0.0,34.733333333333334,13.633333333333333,11.7,4.333333333333333,0.0,0.0,86.9,0.0,-9.1,4.14,-6.57,-2.43,0.0,0.0,0.0,1.0,0.0
1291,16,30.0,17.0,28.0,0.445,5.733333333333333,0.327,15.7,0.695,0.0,34.93333333333333,14.7,8.2,3.3,0.0,0.0,77.4,0.0,-6.74,-1.42,-5.53,-6.95,0.0,0.0,0.0,1.0,0.0
